S.No,Store Name,Address,Pincode,City,State,Phone,Store Page URL
506,"Pizza Hut - Dighi, Pune","Shop No 85/1/1, GF, Kamalraj Nishigandh, Pune Alandi Road, Dighi, Near Parande Properties, Pune, Maharashtra, India",411015,Pune,Maharashtra,089760 74224,https://restaurants.pizzahut.co.in/pizza-hut-ph-dighi-pizzerias-dighi-pune-249767/Home
507,"Pizza Hut - Elpro City Square Mall, Pune","No 301, 3rd Floor, Elpro Mall, Chinchwad Gaon, Chinchwad, Pune, Maharashtra, India",411033,Pune,Maharashtra,089760 73925,https://restaurants.pizzahut.co.in/pizza-hut-ph-fcdi-elpro-mall-pizza-restaurant-chinchwad-pune-108266/Home
508,"Pizza Hut - FC Road, Pune","Shop No 1A, Millenium Plaza, Survey No 1216, Fergusson College Road, Pune, Maharashtra, India",411004,Pune,Maharashtra,089760 73701,https://restaurants.pizzahut.co.in/pizza-hut-fc-collage-road-pizza-delivery-fc-collage-road-pune-2581/Home
509,"Pizza Hut - Global High Street Mall, Hinjewadi","3rd Flr, Global Hi Street Mall, Phase 1, Rajiv Gandhi Infotech Park,Hinjewadi, Pune, Maharashtra, India",411057,Pune,Maharashtra,095820 79268,https://restaurants.pizzahut.co.in/pizza-hut-hinjewadi-pizza-delivery-hinjewadi-pune-1368/Home
510,"Pizza Hut - Gurunanak Nagar, Pune","No 2 & 3, 3rd Floor, Vrindavan Society, Shankar Seth Rod,Gurunanak Nagar, Pune, Maharashtra, India",411037,Pune,Maharashtra,089760 75116,https://restaurants.pizzahut.co.in/pizza-hut-ph-kumar-pacific-pizzerias-gurunanak-nagar-pune-199340/Home
511,"Pizza Hut - Hirabaug, Pune","No 1, Plot No 47A & 1077, HBC Building, Shukrawar Peth, Hirabaug, Near Hirabaug Chowk, Pune, Maharashtra, India",411002,Pune,Maharashtra,089760 75042,https://restaurants.pizzahut.co.in/pizza-hut-sapphire-foods-india-ltd-pizzerias-hirabaug-pune-187345/Home
512,"Pizza Hut - Kalyani Nagar , Pune","Shop No 12, Hermes Waves Mall, Kalyani Nagar, Pune, Maharashtra, India",411016,Pune,Maharashtra,089760 73714,https://restaurants.pizzahut.co.in/pizza-hut-kalyani-nagar-pizza-delivery-kalyani-nagar-pune-1128/Home
513,"Pizza Hut - Karve Road, Pune","Showroom No 04, Krushnai Plaza CTS No 291, Hingne, Karvenagar, Pune, Maharashtra, India",411052,Pune,Maharashtra,089760 74712,https://restaurants.pizzahut.co.in/pizza-hut-ph-karve-nagar-pizza-restaurant-karve-nagar-pune-163314/Home
514,"Pizza Hut - Katraj, Pune","Green Park, Pune Satara Road, Katraj, Opposite Bharti Vidyapeeth Main Gate, Pune, Maharashtra, India",411046,Pune,Maharashtra,098993 19553,https://restaurants.pizzahut.co.in/pizza-hut-katraj-pizza-delivery-katraj-pune-1367/Home
515,"Pizza Hut - Kothrud, Pune","Plot no A-6 & A-7,CST no 667, Shop no 9, Stilth Floor, Pune, Maharashtra, India",400062,Pune,Maharashtra,086556 16024,https://restaurants.pizzahut.co.in/pizza-hut-kothrud-pizza-delivery-kothrud-pune-1123/Home
516,"Pizza Hut - Magarpatta, Pune","No 01, 140/11 & 13, Green Harvest Bldg, Magarpatta,Hadapsar, Pune, Maharashtra, India",411028,Pune,Maharashtra,070650 11226,https://restaurants.pizzahut.co.in/pizza-hut-hadapsar-pizza-delivery-hadapsar-pune-1370/Home
517,"Pizza Hut - Magnum Mall (Kakde), Pune","No 231, SGS Mall Camp, Moledina Rd, Pune, Maharashtra, India",411001,Pune,Maharashtra,089760 73753,https://restaurants.pizzahut.co.in/pizza-hut-moledina-rd-pizza-restaurant-moledina-rd-pune-1194/Home
518,"Pizza Hut - Nigdi, Pune","No 15 to 17, Kohinoor Arcade, Tilak Chowk, Pradhikaran, Nigdi, Sector 24, Pune, Maharashtra, India",411044,Pune,Maharashtra,070650 10399,https://restaurants.pizzahut.co.in/pizza-hut-nigdi-sector-24-pizza-delivery-nigdi-sector-24-pune-1366/Home
519,"Pizza Hut - PMC, Pune","G5, LG Flr, Phoenix Marketcity Mall, Survey Number 201, Viman Nagar, Pune, Maharashtra, India",411014,Pune,Maharashtra,089760 73820,https://restaurants.pizzahut.co.in/pizza-hut-viman-nagar-pizza-delivery-viman-nagar-pune-23552/Home
520,"Pizza Hut - Phoenix Market City Mall, Pune","S26, 2nd Flr, Phoenix Market City Mall, Nagar Road, Viman Nagar, Pune, Maharashtra, India",411014,Pune,Maharashtra,1800 202 2022,https://restaurants.pizzahut.co.in/pizza-hut-viman-nagar-pizza-restaurant-viman-nagar-pune-1179/Home
521,"Pizza Hut - Punvale Bazar, Pune","SN 7 & 8, Sai Raj Height, Punvale Bazar,Punawale, Pune, Maharashtra, India",411033,Pune,Maharashtra,089760 77522,https://restaurants.pizzahut.co.in/pizza-hut-ph-punawale-pizzerias-punawale-pune-289860/Home
522,"Pizza Hut - Rainbow Mall Wagholi, Pune","Ground Floor, Rainbow Cross Rd Building, Bakori Phata, Nagar Road, Wagholi, Pune, Maharashtra, India",412207,Pune,Maharashtra,083769 05216,https://restaurants.pizzahut.co.in/pizza-hut-ph-rainbow-cross-road-wagholi-pizza-restaurant-wagholi-pune-125076/Home
523,"Pizza Hut - Sasane Nagar, Pune","Fortune Plaza, Vardhaman Township, Sasane Nagar, Hadapsar, Pune, Maharashtra, India",411028,Pune,Maharashtra,085888 59604,https://restaurants.pizzahut.co.in/pizza-hut-ph-sasane-nagar-pune-pizzerias-hadapsar-pune-250676/Home
524,"Pizza Hut - Seasons Mall, Pune","Unit No T1, SEASONS MALL, Magarpatta Police Station Road, Magarpatta, Hadapsar, Pune, Maharashtra, India",411013,Pune,Maharashtra,089760 73785,https://restaurants.pizzahut.co.in/pizza-hut-hadapsar-pizza-takeaway-hadapsar-pune-23041/Home
525,"Pizza Hut - Shankar Kalat Nagar, Pune","Survey No 186, Costa Rica Society, 9 Avenues CHS, Besides, Shankar Kalat Nagar, Wakad, Pune, Maharashtra, India",411057,Pune,Maharashtra,1800 202 2022,https://restaurants.pizzahut.co.in/pizza-hut-shankar-kalat-nagar-pune-in-maharashtra-pune-besides-costa-rica-society-51465/Home
526,"Pizza Hut - Shoppers Orbit Vishrantwadi, Pune","Gr Flr, Shoppers Orbit, Shop No 31/B, Dhanori Road, next Mahalaxmi Complex, Pune, Maharashtra, India",411015,Pune,Maharashtra,098994 84974,https://restaurants.pizzahut.co.in/pizza-hut-dhanori-road-pizza-restaurant-dhanori-road-pune-105727/Home
527,"Pizza Hut - The Pavilion ( ICC) Mall, Pune","UN 3, PN 403 A1, The Pavillion Mall, Senapati Bapat Nagar,Shivaji Nagar, Near Marriot, Pune, Maharashtra, India",411016,Pune,Maharashtra,089760 73764,https://restaurants.pizzahut.co.in/pizza-hut-shivaji-nagar-pizza-restaurant-shivaji-nagar-pune-22509/Home
528,"Pizza Hut - Undri, Pune","Shop No 14 & 15, Urban Nest, VTP Realty, Undri Chowk, Undri, Pune, Maharashtra, India",412308,Pune,Maharashtra,098731 43996,https://restaurants.pizzahut.co.in/pizza-hut-ph-undri-pune-pizza-restaurant-undri-pune-129758/Home
529,"Pizza Hut - VJ Happiness Street Hinjewadi, Pune","Shop No 4 & 5, Ground Floor, Phase 2, VJ Happiness Street, Hinjewadi, Pune, Maharashtra, India",411057,Pune,Maharashtra,085100 39631,https://restaurants.pizzahut.co.in/pizza-hut-ph-vj-happiness-street-hinjewadi-pizzerias-hinjewadi-pune-200464/Home
530,"Pizza Hut - WTC Kharadi, Pune","WTC F & B No 4, Tower 2, City Hub, Dholepatil Farms Road,Kharadi, Pune, Maharashtra, India",411014,Pune,Maharashtra,089760 73803,https://restaurants.pizzahut.co.in/pizza-hut-kharadi-pizza-delivery-kharadi-pune-23032/Home
531,"Pizza Hut - WestEnd Mall, Pune","FC 02, 03 & 3A, 2nd Flr, Westend Mall, Aundh, Pune, Maharashtra, India",411007,Pune,Maharashtra,089760 73796,https://restaurants.pizzahut.co.in/pizza-hut-aundh-pizza-restaurant-aundh-pune-6147/Home
532,"Pizza Hut - Yashwant Nagar, Pune","Plot No 187, Yashwant Nagar Approach Rd, Yashwant Ngr, Samson Ngr, Talegaon Dabhade, Pune, Maharashtra, India",410507,Pune,Maharashtra,1800 202 2022,https://restaurants.pizzahut.co.in/pizza-hut-yashwant-nagar-pune-in-maharashtra-pune-talegaon-dabhade-52300/Home
533,"Pizza Hut - Patrakar Nagar, Sangli","Shop No G4 to 8, Shiv City Centre, Sangli Miraj Road, Walneswadi, Near Collector Bhavan, Sangli, Maharashtra, India",416416,Sangli,Maharashtra,089760 77299,https://restaurants.pizzahut.co.in/pizza-hut-pizza-hut-fcd-pizza-restaurant-walneswadi-sangli-125363/Home
534,"Pizza Hut - Nagar Manmad Highway, Shirdi","Hotel Kala Sai, Nagar Manmad Highway, Near Shirdi Police Station, Shirdi, Maharashtra, India",423109,Shirdi,Maharashtra,086554 07289,https://restaurants.pizzahut.co.in/pizza-hut-ph-shirdi-pizzerias-nagar-manmad-highway-shirdi-298327/Home
535,"Pizza Hut - Saat Rasta, Solapur","No 164, Ashwath Infotech Building, Jawaharlal Housing Society, Keshav Nagar, Near 7 Raasta, Solapur, Maharashtra, India",413002,Solapur,Maharashtra,084472 18278,https://restaurants.pizzahut.co.in/pizza-hut-ph-keshav-nagra-solapur-pizza-restaurant-keshav-nagar-solapur-125851/Home
536,"Pizza Hut - Bhayandar West, Mumbai","Shop No 2 to 5, Roop Razat Plaza CHS, Bhayandar West, Thane, Maharashtra, India",401101,Thane,Maharashtra,1800 202 2022,https://restaurants.pizzahut.co.in/pizza-hut-ph-bhayandar-pizza-restaurant-bhayandar-west-thane-132829/Home
537,"Pizza Hut - Boisar, Navi Mumbai","Shop No 9 to 11, Gr Flr, Prestige Apt, Yashwant Srushti, Palghar Road, Boisar, Thane, Maharashtra, India",401501,Thane,Maharashtra,086556 15989,https://restaurants.pizzahut.co.in/pizza-hut-boisar-pizzerias-boisar-thane-233189/Home
538,"Pizza Hut - Cinewonder, Thane, Mumbai","Shop No 7 & 14, Cinewonder Mall, Kapurbavdi, Ghodbunder Road, Thane West, Thane, Maharashtra, India",400607,Thane,Maharashtra,1800 202 2022,https://restaurants.pizzahut.co.in/pizza-hut-thane-west-pizza-restaurant-thane-west-thane-1148/Home
539,"Pizza Hut - Delta Garden Mira Road, Mumbai","SN 9 & 10, Delta Green, C Wing, Mira gao, Siddhi Vinayak Nagar, Mira Bhayandar, Opposite MBMC Water Tank, Thane, Maharashtra, India",401107,Thane,Maharashtra,095820 79623,https://restaurants.pizzahut.co.in/pizza-hut-ph-delta-garden-mira-road-pizza-restaurant-mira-bhayandar-thane-108232/Home
540,"Pizza Hut - Dombivli East, Thane","SN 16, 3rd Flr, Food Court, Xperia Mall, Kalyan Shil Road,Palava,Dombivli East, Near Mc D, Thane, Maharashtra, India",421204,Thane,Maharashtra,086556 16156,https://restaurants.pizzahut.co.in/pizza-hut-dombivli-east-pizza-restaurant-dombivli-east-thane-6823/Home
541,"Pizza Hut - Florence Kasarvadavli, Thane","No 2 to 5, Florence Satguru Life Spaces, Kasarvadavali, Ghodbunder Road, Thane, Maharashtra, India",400615,Thane,Maharashtra,086556 15988,https://restaurants.pizzahut.co.in/pizza-hut-pizza-hut-florence-kasarvadavli-pizzerias-ghodbunder-road-thane-233188/Home
542,"Pizza Hut - Ghansoli Navi, Mumbai","Shop No 17 & 18, Sunberry, Plot No 26, Sector 8, Thane, Maharashtra, India",400701,Thane,Maharashtra,089296 48046,https://restaurants.pizzahut.co.in/pizza-hut-ph-ghansoli-navi-mumbai-pizza-restaurant-sector-8-thane-125366/Home
543,"Pizza Hut - Gharivali, Thane","71 to 73, GF, R Galleria, Runwal Garden, Kalyan Shil Rd, Gharivali, Dombivali East, Thane, Maharashtra, India",400612,Thane,Maharashtra,086558 41196,https://restaurants.pizzahut.co.in/pizza-hut-ph-runwal-garden-dombivali-pizza-restaurant-dombivali-east-thane-305577/Home
544,"Pizza Hut - Indira Nagar Kalyan West, Mumbai","Shop No 8/43, Birla College Campus Road, Gauripada, Kalyan, Opposite Birla College, Thane, Maharashtra, India",421301,Thane,Maharashtra,089292 51686,https://restaurants.pizzahut.co.in/pizza-hut-ph-guripada-kalyan-west-pizza-restaurant-kalyan-thane-317137/Home
545,"Pizza Hut - Korum Mall, Thane, Mumbai","2nd Floor, Korum Mall, Samata Nagar, Near Eastern Express HW, Thane, Maharashtra, India",400601,Thane,Maharashtra,089768 84857,https://restaurants.pizzahut.co.in/pizza-hut-samata-nagar-pizza-restaurant-samata-nagar-thane-6822/Home
546,"Pizza Hut - Metro Junction Mall Kalyan, Thane","Unit No S7, 2nd Flr, Metro Junction Mall, Kalyan Shilphata Rd, Netivali, Kalyan, Thane, Maharashtra, India",421306,Thane,Maharashtra,089768 84889,https://restaurants.pizzahut.co.in/pizza-hut-metro-junction-mall-pizzerias-kalyan-kalyan-92327/Home
547,"Pizza Hut - Mira Road, Mumbai","No 14, 16 E Wing, Latif Park, Mira Bhayander Rd, Thane, Maharashtra, India",401107,Thane,Maharashtra,070650 10699,https://restaurants.pizzahut.co.in/pizza-hut-mira-bhayander-rd-pizza-delivery-mira-bhayander-rd-thane-1363/Home
548,"Pizza Hut - The Walk, Thane West, Mumbai","Shop No 101/102, The Walk, Hiranandani Estate Road, Patlipada, Thane, Maharashtra, India",400607,Thane,Maharashtra,1800 202 2022,https://restaurants.pizzahut.co.in/pizza-hut-patlipada-pizza-restaurant-patlipada-thane-22507/Home
549,"Pizza Hut - Vasai West, Thane","Shop No 5, Ground Floor, Padmaraj CHS, 100 Feet Road, Vasai West, Opposite St Francis High School, Thane, Maharashtra, India",401202,Thane,Maharashtra,1800 202 2022,https://restaurants.pizzahut.co.in/pizza-hut-vasai-west-thane-in-maharashtra-thane-opposite-st-francis-high-school-26689/Home
550,"Pizza Hut - Vasai West Malonde, Mumbai","Shop No 14 & 15, Emerald Building, Malonde, GG College Road, Vasai West, Vasai, Maharashtra, India",401201,Vasai,Maharashtra,097114 21150,https://restaurants.pizzahut.co.in/pizza-hut-ph-koliwada-vasai-west-pizzerias-vasai-west-vasai-189114/Home
551,"Pizza Hut - Capital Mall Nalasopara, Mumbai","No TF17, 3rd Floor, The Capital Mall, VVMC, Nalasopara East, Virar, Maharashtra, India",401203,Virar,Maharashtra,1800 202 2022,https://restaurants.pizzahut.co.in/pizza-hut-mumbai-pizza-restaurant-nalasopara-east-virar-174830/Home
552,"Pizza Hut - Nallasopara West, Virar","GF, Oakwood, No 3, West, Sriprastha, Nalasopara West, Virar, Maharashtra, India",401203,Virar,Maharashtra,086556 89206,https://restaurants.pizzahut.co.in/pizza-hut-oakwood-nallasopara-west-pizzerias-nallasopara-west-virar-262492/Home
553,"Pizza Hut - Virar East, Mumbai","Vidya Sadan Society, Nana Nani Park, Manvelpada Road, Virar, Virar, Maharashtra, India",401305,Virar,Maharashtra,085888 17932,https://restaurants.pizzahut.co.in/pizza-hut-ph-virar-east-virar-pizzerias-virar-virar-247708/Home
554,"Pizza Hut - Virar West, Mumbai","Ground Floor, DK Plaza, Vasai,Palghar, Virar West, Opposite Mcdonald, Virar, Maharashtra, India",401303,Virar,Maharashtra,089768 84851,https://restaurants.pizzahut.co.in/pizza-hut-virar-west-pizza-restaurant-virar-west-virar-64000/Home
555,"Pizza Hut - Urich Mall, Wardha","Shop No 1, Gr Flr, Urich Mall, Aarti Talkis Square, Nagpur Road, Opposite Indira Gandhi Putla, Wardha, Maharashtra, India",442001,Wardha,Maharashtra,1800 202 2022,https://restaurants.pizzahut.co.in/pizza-hut-ph-urich-mall-wardha-pizza-restaurant-nagpur-road-wardha-305358/Home
556,"Pizza Hut - Singjamai, Imphal","Ground Floor, Moiranglhom, Near Shyamasakhi High School, Imphal, Manipur, India",795001,Imphal,Manipur,089290 35781,https://restaurants.pizzahut.co.in/pizza-hut-ph-singjimai-imphal-pizza-restaurant-moiranglhom-imphal-180176/Home
557,"Pizza Hut - Airport Road, Imphal","Ground Floor, Urban Square, Tiddim Road, Opposite International Airport, Imphal East, Manipur, India",795140,Imphal East,Manipur,085539 82738,https://restaurants.pizzahut.co.in/pizza-hut-ph-airport-road-imphal-pizza-restaurant-tiddim-road-imphal-east-130398/Home
558,"Pizza Hut - JM Towers, Shillong","1st Floor, JM Tower, Police Bazaar, Shillong, Meghalaya, India",793001,Shillong,Meghalaya,070650 11187,https://restaurants.pizzahut.co.in/pizza-hut-police-bazaar-pizza-restaurant-police-bazaar-shillong-1336/Home
559,"Pizza Hut - Nongmensong, Shillong","Ground Floor, Umkdait, East Khasi Hill, Malki, Nongmynsong, Shillong, Meghalaya, India",793001,Shillong,Meghalaya,089290 34002,https://restaurants.pizzahut.co.in/pizza-hut-ph-nongmensong-shillong-pizza-restaurant-nongmynsong-shillong-304312/Home
560,"Pizza Hut - Bawngkawn, Aizawl","1st Floor, Durtlana Road, Zemabawk Road, Bawngkawn, Near Traffic Point, Aizawl, Mizoram, India",796001,Aizawl,Mizoram,089290 34685,https://restaurants.pizzahut.co.in/pizza-hut-bawngkawn-aizawl-in-mizoram-aizawl-near-traffic-point-15378/Home
561,"Pizza Hut - Chanmari Aizwal, Mizoram","E 27, 1st Floor, Chanmari, Near Mizoram Rural Bank, Aizawl, Mizoram, India",796009,Aizawl,Mizoram,089290 36164,https://restaurants.pizzahut.co.in/pizza-hut-ph-chanmari-aizawl-pizzerias-chanmari-aizawl-197661/Home
562,"Pizza Hut - Khatla Bazaar, Aizwal","Shop No E28, Khatla Bazaar, Khatla Kawn, Khatla, Aizawl, Mizoram, India",796001,Aizawl,Mizoram,076300 84743,https://restaurants.pizzahut.co.in/pizza-hut-ph-khatla-aizawl-pizza-restaurant-khatla-aizawl-135532/Home
563,"Pizza Hut - Circular Road, Dimapur","Nagi House, Middle Point,Tajen Ao Road, Forest Colony, Dimapur, Nagaland, India",797112,Dimapur,Nagaland,089296 06755,https://restaurants.pizzahut.co.in/pizza-hut-ph-cilcular-road-dimapur-pizza-restaurant-tajen-ao-road-dimapur-174146/Home
564,"Pizza Hut - Purana Bazar, Dimapur","NH 229, Purana Bazar, Dimapur, Nagaland, India",797112,Dimapur,Nagaland,089290 31561,https://restaurants.pizzahut.co.in/pizza-hut-purana-bazar-dimapur-pizza-restaurant-purana-bazar-dimapur-315626/Home
565,"Pizza Hut - Dimapur-Kohima Highway, Mengujuma",,797106,Piphema New,Nagaland,,https://restaurants.pizzahut.co.in/pizza-hut-dimapur-kohima-highway-mengujuma-in-nagaland-mengujuma-dimapur-kohima-highway-70529/Home
566,"Pizza Hut - Baramunda, Bhubaneswar","Plot No 10P & 12P, Baramunda, Bhubaneswar, Odisha, India",751003,Bhubaneswar,Odisha,098731 44652,https://restaurants.pizzahut.co.in/pizza-hut-ph-baramunda-bhubaneswar-pizza-restaurant-baramunda-bhubaneswar-130523/Home
567,"Pizza Hut - DN Regalia, Bhubaneshwar","Food Court, DN Regalia Mall, Kalinga Vihar, Patrapada, Bhubaneswar, Odisha, India",751019,Bhubaneswar,Odisha,098731 44070,https://restaurants.pizzahut.co.in/pizza-hut-ph-dn-regalia-mall-bhubaneswar-pizza-restaurant-patrapada-bhubaneswar-129771/Home
568,"Pizza Hut - Forum Esplanade, Bhubneswar","FS 206, 2nd Floor, Esplanade Mall, Rasulgarh, Bhubaneswar, Odisha, India",751010,Bhubaneswar,Odisha,083769 05261,https://restaurants.pizzahut.co.in/pizza-hut-rasulgarh-pizza-restaurant-rasulgarh-bhubaneswar-44225/Home
569,"Pizza Hut - Jayadev Vihar, Bhubaneswar","P1 & P1/A, XIMB Square, Nandankanan Rd, Gajapati Nagar, Bhubaneswar, Odisha, India",751013,Bhubaneswar,Odisha,083769 05196,https://restaurants.pizzahut.co.in/pizza-hut-ph-ximb-square-jaydev-vihar-pizza-restaurant-gajapati-nagar-bhubaneswar-125365/Home
570,"Pizza Hut - Patia, Bhubaneshwar","PN 62 & 63, Chandaka Industrial Estate, KIIT Road, Patia, Bhubaneswar, Odisha, India",751024,Bhubaneswar,Odisha,089290 37702,https://restaurants.pizzahut.co.in/pizza-hut-ph-patia-bhubaneswar-pizza-restaurant-patia-bhubaneswar-129609/Home
571,"Pizza Hut - Puri Cuttack Road, Bhubaneswar","Shop No 103/104, Jharpada, Cuttack puri road, Bhubaneswar, Odisha, India",751006,Bhubaneswar,Odisha,089290 34363,https://restaurants.pizzahut.co.in/pizza-hut-ph-cuttack-puri-road-bhubaneswar-pizza-restaurant-cuttack-puri-road-bhubaneswar-305347/Home
572,"Pizza Hut - Utkal Kanika Galleria, Bhubneshwar","No FC 307 & 308, Utkal Kanika Galleria, Kalpana Square, Opposite Odisha State Museum, Bhubaneswar, Odisha, India",751007,Bhubaneswar,Odisha,085279 88848,https://restaurants.pizzahut.co.in/pizza-hut-kalpana-square-pizza-restaurant-kalpana-square-bhubaneswar-81393/Home
573,Pizza Hut - Janata City Center Mall,"Shop No GR5, Janata City Center Mall, Telephone Bhawan Road, Gandhi Nagar, Brahmapur, Odisha, India",760001,Brahmapur,Odisha,1800 202 2022,https://restaurants.pizzahut.co.in/pizza-hut-janata-city-center-mall-in-odisha-brahmapur-gandhi-nagar-29150/Home
574,"Pizza Hut - Baxi Bazar, Cuttack","Plot No 350/934, 935 to 937, Unit 10, Cuttack Town, Cantonment, Cuttack, Odisha, India",753001,Cuttack,Odisha,085109 00127,https://restaurants.pizzahut.co.in/pizza-hut-ph-baxi-bazar-cuttack-pizzerias-cantonment-cuttack-200462/Home
575,"Pizza Hut - Utkal Centre Point, Jajpur","Shop 3, Utkal Centre Point, Jajpur Road, Byasanagar, Near Chorda Bypass Crossing, Jajpur, Odisha, India",755019,Jajpur,Odisha,076050 28779,https://restaurants.pizzahut.co.in/pizza-hut-ph-utkal-centre-point-jajpur-pizza-restaurant-byasanagar-jajpur-108229/Home
576,"Pizza Hut - Marwari Para, Jharsuguda",,768201,Jharsuguda,Odisha,,https://restaurants.pizzahut.co.in/pizza-hut-marwari-para-jharsuguda-in-odisha-jharsuguda-marwari-para-65714/Home
577,"Pizza Hut - Khurda, Khordha",,752050,Khordha,Odisha,,https://restaurants.pizzahut.co.in/pizza-hut-khurda-khordha-in-odisha-khordha-khurda-18912/Home
578,"Pizza Hut - Budharaja Road, Sambalpur","Ainthapali Chowk, Kainsir, Sambalpur, Odisha, India",768004,Sambalpur,Odisha,070422 54897,https://restaurants.pizzahut.co.in/pizza-hut-ph-ainthapali-sambalpur-pizza-restaurant-kainsir-sambalpur-166838/Home
579,"Pizza Hut - Providence Mall, Pondicherry","No 07, SN 42, 3rd Floor, Providence Mall, Venkata Subha Reddiar Salai, Puducherry, Puducherry, India",605001,Puducherry,Puducherry,1800 202 2022,https://restaurants.pizzahut.co.in/pizza-hut-venkata-subha-reddiar-salai-pizza-restaurant-venkata-subha-reddiar-salai-puducherry-82698/Home
580,"Pizza Hut - Mall Of Amritsar, Amritsar","S 033, 2nd Floor, Mall of Amritsar, MBM Farm, GT Road, Sultan Wind Suburban, Amritsar, Punjab, India",143001,Amritsar,Punjab,070650 11766,https://restaurants.pizzahut.co.in/pizza-hut-gt-road-pizza-restaurant-gt-road-amritsar-34355/Home
