S.No,Store Name,Address,Pincode,Google Pincode,Pincode Match,City,State,Phone,Store Page URL,Place ID,Lat,Long,Google Name,Google Address,Google Lat,Google Long,Business Status,Lookup
682,"Pizza Hut - Commercial Road, Ooty","No 355A/1, 1st Flr, The Nilgiris Complex, No 1766/6, Commercial Road, Udhagamandalam, Near Charring Cross, Ooty, Tamil Nadu, India",643001,643001,Yes,Ooty,Tamil Nadu,086556 15961,https://restaurants.pizzahut.co.in/pizza-hut-ph-ooty-pizza-restaurant-udhagamandalam-ooty-126828/Home,ChIJYZ939ge9qDsRIotulCo7Gk4,11.4113852,76.7076482,"Pizza Hut | Commercial Road, Ooty","No 355A/1, 1st Flr, The Nilgiris Complex No 1766/6, Commercial Road, near Charring Cross, Upper Bazar, Ooty, Tamil Nadu 643001, India",11.4113852,76.7076482,OPERATIONAL,place_id
683,"Pizza Hut - Alagapuram, Salem","Plot No 7, Ground Floor, Brindavan Main Road, Alagapuram, Salem, Tamil Nadu, India",636016,636016,Yes,Salem,Tamil Nadu,086556 15973,https://restaurants.pizzahut.co.in/pizza-hut-pizza-hut-salem-pizza-restaurant-alagapuram-salem-129369/Home,ChIJNaqqXBrxqzsRjo-3ZH91ci4,11.6771798,78.1453884,"Pizza Hut | Alagapuram, Salem","Plot No 7, Ground Floor Brindavan Main, Road, Alagapuram Periyaputhur, Salem, Tamil Nadu 636016, India",11.6771798,78.1453884,OPERATIONAL,place_id
684,"Pizza Hut - Meyyanur, Salem","No 229/1/5, Reliance Mega, Block No 5, Junction Road, Meyyanur, Salem, Tamil Nadu, India",636004,636004,Yes,Salem,Tamil Nadu,086558 41213,https://restaurants.pizzahut.co.in/pizza-hut-ph-reliance-mall-salem-pizza-restaurant-meyyanur-salem-309736/Home,ChIJOWYyf33xqzsRsN-A824lIYE,11.674561,78.133022,"Pizza Hut | Meyyanur, Salem","No 229, Reliance Mega Block, 1/5, Junction Main Rd, Meyyanur, Salem, Tamil Nadu 636004, India",11.674561,78.133022,OPERATIONAL,place_id
685,"Pizza Hut - Langval Mall, Thanjavur","No FC 212, PN 16A, 2nd Flr, Langval Mall, New Ward No 4, Block 61, New Bus Stand Rd, Thanjavur, Tamil Nadu, India",613007,613007,Yes,Thanjavur,Tamil Nadu,1800 202 2022,https://restaurants.pizzahut.co.in/pizza-hut-langval-mall-thanjavur-in-tamil-nadu-thanjavur-new-bus-stand-rd-44042/Home,ChIJqas8GwC5qjsRvNj931WBYdY,10.766527,79.126842,"Pizza Hut | Langval Mall, Thanjavur","No FC 212, PN 16A, 2nd Flr, Langval Mall, Ward No 4, Block 61, New, New Bus Stand Rd, Arulananda Nagar West Extension, Thanjavur, Tamil Nadu 613007, India",10.766527,79.126842,OPERATIONAL,place_id
686,Pizza Hut - Tiruchirappalli,"No 3/1, Annamalai Tower, New Karur Bypass Road, Annanalai Nagar, Tiruchirappalli, Tamil Nadu, India",620018,620018,Yes,Tiruchirappalli,Tamil Nadu,086556 89226,https://restaurants.pizzahut.co.in/pizza-hut-tiruchirappalli-in-tamil-nadu-tiruchirappalli-annanalai-nagar-52595/Home,ChIJYXWsi-H1qjsRRx7NvPsBdWw,10.827884,78.685599,Pizza Hut | Tiruchirappalli,"No 3/1, Annamalai Tower, New, Karur Bypass Rd, Annamalai Nagar, Tiruchirappalli, Tamil Nadu 620018, India",10.827884,78.685599,OPERATIONAL,place_id
687,"Pizza Hut - Vannarpettai, Tirunelveli","No 100/3 & 100/4, Ground Floor, North Byepass Road, Vannarpettai, Tirunelveli, Tamil Nadu, India",627003,627003,Yes,Tirunelveli,Tamil Nadu,097104 57605,https://restaurants.pizzahut.co.in/pizza-hut-vannarpettai-tirunelveli-pizzerias-vannarpettai-tirunelveli-294566/Home,ChIJM-iCgMIRBDsRe0coZ3J2e-w,8.7292625,77.7223267,"Pizza Hut | Vannarpettai, Tirunelveli","No 100/3 & 100/4, Ground Floor, N Bypass Rd, Vannarpettai, Tirunelveli, Tamil Nadu 627003, India",8.729262499999999,77.7223267,OPERATIONAL,place_id
688,"Pizza Hut - Avadi, Chennai","No 128/1, New No 237/1, 1st Floor, NM Road, Avadi, Tiruvallur, Tamil Nadu, India",600054,600071,No,Tiruvallur,Tamil Nadu,086556 89228,https://restaurants.pizzahut.co.in/pizza-hut-pizza-hut-avadi-pizza-restaurant-avadi-tiruvallur-171697/Home,ChIJNdy2btCJUjoRLZ3e003hEOk,13.116939,80.097173,"Pizza Hut | Avadi, Chennai","No 128/1, New No 237/1, 1st Floor, New Military Rd, Kannigapuram, TNHB Mig V Block, Avadi, Tamil Nadu 600071, India",13.116939,80.097173,OPERATIONAL,place_id
689,"Pizza Hut - Varadharajapuram, Tiruvallur","554A, No 3, 1st Flr, Banglore Highway Rd, Varadharajapuram, Nazarathpettai, Tiruvallur, Tamil Nadu, India",600123,600123,Yes,Tiruvallur,Tamil Nadu,1800 202 2022,https://restaurants.pizzahut.co.in/pizza-hut-varadharajapuram-tiruvallur-in-tamil-nadu-tiruvallur-nazarathpettai-90107/Home,ChIJpf8f-c-LUjoRh54LdIo-ei4,13.0472364,80.0761398,"Pizza Hut | Varadharajapuram, Tiruvallur","No 3, 1st Flr, 554A, Banglore Highway Rd, Varadharajapuram, Nazarathpettai, Tamil Nadu 600123, India",13.0472364,80.07613979999999,OPERATIONAL,place_id
690,"Pizza Hut - Selvam Nagar, Vellore","No 71 to 73, Ground Floor, Selvam Nagar, Tiruvalam Road, Katpadi, Near Selvam Cinemas, Vellore, Tamil Nadu, India",632007,632014,No,Vellore,Tamil Nadu,086556 89179,https://restaurants.pizzahut.co.in/pizza-hut-katpadi-vellore-pizzerias-katpadi-vellore-283578/Home,ChIJ4RJNy2lHrTsRT5t9bBO2kEQ,12.9684701,79.150301,"Pizza Hut | Selvam Nagar, Vellore","No 71 to 73, Ground Floor, Tiruvalam Rd, near Selvam Cinemas, Selvam Nagar, Katpadi, Vellore, Tamil Nadu 632014, India",12.9684701,79.150301,OPERATIONAL,place_id
691,"Pizza Hut - Hanamkonda, Warangal","Fatima nagar circle, Hyderabad - Warangal Highway, National Institute of Technology Campus, Hanamkonda, Telangana, India",506004,506004,Yes,Hanamkonda,Telangana,086556 16136,https://restaurants.pizzahut.co.in/pizza-hut-ph-hanamkonda-pizza-restaurant-hyderabad-warangal-hwy-warangal-129211/Home,ChIJj2IVMB5PMzoRD3juRXdIdvA,17.9859127,79.5252876,"Pizza Hut | Hanamkonda, Warangal","Fatima nagar circle, Hyderabad - Warangal Hwy, National Institute of Technology Campus, Hanamkonda, Telangana 506004, India",17.9859127,79.5252876,OPERATIONAL,place_id
692,"Pizza Hut - AMR Mall, Secunderabad","Sy No 373/1 & 373, 3, AMR Planet, 1 Rd, Trimulghery ECIL Rd, Extn, Moula Ali, Hyderabad, Telangana, India",500040,500040,Yes,Hyderabad,Telangana,084470 95005,https://restaurants.pizzahut.co.in/pizza-hut-ph-amr-planet-mall-pizzerias-moula-ali-hyderabad-200463/Home,ChIJ0cewgcObyzsRa-haMrG78Ao,17.463533,78.5607405,"Pizza Hut | AMR Mall, Secunderabad","Sy No 373/1 & 373, 3, 1 Rd, Trimulghery, ECIL Rd, Eshwar Nagar Colony, Extn, Moula Ali, Hyderabad, Secunderabad, Telangana 500040, India",17.463533,78.5607405,OPERATIONAL,place_id
693,"Pizza Hut - Alkapuri, Hyderabad","D No 5/1/2/269, Ground Floor, Neknampur, Alkapuri, Hyderabad, Telangana, India",500035,500089,No,Hyderabad,Telangana,086556 16155,https://restaurants.pizzahut.co.in/pizza-hut-alkapuri-pizzerias-alkapuri-hyderabad-189480/Home,ChIJl-Q4wICVyzsRouBySFC76Ak,17.390096,78.3683031,"Pizza Hut | Alkapuri, Hyderabad","D No 5/1/2/269, Ground Floor, Huda, Mahalneknapur, Alkapuri, Hyderabad, Telangana 500089, India",17.390096,78.36830309999999,OPERATIONAL,place_id
694,"Pizza Hut - Alwal, Secunderabad","H No 5/72/11, Plot No 11, Ground Floor, Survey No 542, Alwal, Hyderabad, Telangana, India",500010,500010,Yes,Hyderabad,Telangana,086556 16151,https://restaurants.pizzahut.co.in/pizza-hut-sapphire-foods-lts-pizzerias-alwal-hyderabad-243720/Home,ChIJK8-R9bubyzsRggcRyZG_9qo,,,"Pizza Hut | Alwal, Secunderabad","H No 5/72/11, Plot No 11, Ground Floor, Survey No 542, Tirumala Enclave, Alwal, Hyderabad, Secunderabad, Telangana 500010, India",17.5047696,78.4952922,OPERATIONAL,text search
695,"Pizza Hut - Attapur, Hyderabad","1st Floor, M Cube Mall, Attapur Main Road, Somi Reddy Nagar, Near Pillar No 119, Hyderabad, Telangana, India",500048,500048,Yes,Hyderabad,Telangana,072900 68206,https://restaurants.pizzahut.co.in/pizza-hut-ph-mcube-mall-attapur-pizza-restaurant-somi-reddy-nagar-hyderabad-313294/Home,ChIJV5NlrayXyzsRgo1OWYqFBoo,17.3716987,78.4297129,"Pizza Hut | Attapur, Hyderabad","1st, Mcube Mall, Attapur Main Rd, near Pillar No 119, Somi Reddy Nagar, Hyderabad, Telangana 500048, India",17.3716987,78.4297129,OPERATIONAL,place_id
696,"Pizza Hut - Balanagar, Hyderabad","Sy No 1050, 3rd Flr, Lulu Mall, Rd No 3, Housing Board Col, Balanagar, Kukatpally, Hyderabad, Telangana, India",500072,500072,Yes,Hyderabad,Telangana,1800 202 2022,https://restaurants.pizzahut.co.in/pizza-hut-lulu-mall-hyderabad-pizza-restaurant-kukatpally-hyderabad-294965/Home,ChIJ-b0FLDuRyzsRLzxk3inEWjU,17.4901948,78.3926041,"Pizza Hut | Balanagar, Hyderabad","Sy No 1050, 3rd Flr, Lulu Mall, Rd No 3, APHB Commercial Complex, Col, Balanagar, Kukatpally Housing Board Colony, K P H B Phase 3, Kukatpally, Hyderabad, Telangana 500072, India",17.4901948,78.3926041,OPERATIONAL,place_id
697,"Pizza Hut - Balapur X road, Hyderabad","D No 6/152/1, SLNS Colony, Near Balapur X Road, Hyderabad, Telangana, India",500097,500097,Yes,Hyderabad,Telangana,086556 16146,https://restaurants.pizzahut.co.in/pizza-hut-fcd-balapur-pizza-restaurant-slns-colony-hyderabad-167629/Home,ChIJ-fWAOdCjyzsRmfVKExmp28U,17.3204701,78.5198701,"Pizza Hut | Balapur X road, Hyderabad","D No 6, 152/1, near Balapur X Road, Midhani Quarters, SLNS Colony, Kanchanbagh, Hyderabad, Telangana 500097, India",17.3204701,78.51987009999999,OPERATIONAL,place_id
698,"Pizza Hut - Banjara Hills, Hyderabad","D, No 8, 2-740/15, Road Number 12, opp. Dadu's Sweet House, Amudi Nagar, Bhola Nagar, Banjara Hills, Hyderabad, Telangana, India",500028,500028,Yes,Hyderabad,Telangana,086556 16112,https://restaurants.pizzahut.co.in/pizza-hut-banjara-hills-pizza-restaurant-banjara-hills-hyderabad-23567/Home,ChIJdy4b9S-XyzsRsCOPBLaIIf0,17.4074828,78.4423715,"Pizza Hut | Banjara Hills, Hyderabad","D, No 8, 2-740/15, Road No. 12, opp. Dadu's Sweet House, Amudi Nagar, Bhola Nagar, Banjara Hills, Hyderabad, Telangana 500028, India",17.4074828,78.4423715,OPERATIONAL,place_id
699,"Pizza Hut - Beerumguda, Hyderabad","Door No 14/81/60/1/12/A/1, Ground Floor, Beerumguda, Ameenpur, Hyderabad, Telangana, India",502032,502032,Yes,Hyderabad,Telangana,086556 16122,https://restaurants.pizzahut.co.in/pizza-hut-sapphire-foods-pizzerias-ameenpur-hyderabad-243593/Home,ChIJWeMwzyKNyzsRoc-gwoE0k8k,17.526611,78.298371,"Pizza Hut | Beerumguda, Hyderabad","Door No 14/81/60/1/12/A/1, Ground Floor, Beeramguda Main Rd, Ameenpur, Hyderabad, Ramachandrapuram (BHEL Township), Telangana 502032, India",17.526611,78.298371,OPERATIONAL,place_id
700,"Pizza Hut - Boduppal, Hyderabad","Shop No 5/107/2, Survey No 47, Buddha Nagar, Peerzadiguda, Boduppal, Hyderabad, Telangana, India",500092,500092,Yes,Hyderabad,Telangana,098995 14284,https://restaurants.pizzahut.co.in/pizza-hut-ph-peerzadiguda-boduppal-pizza-restaurant-boduppal-hyderabad-129268/Home,ChIJtbgESKSfyzsRtTl47Gdy9EU,17.4070733,78.5936074,"Pizza Hut | Boduppal, Hyderabad","Shop No 5/107/2, Survey No 47 Buddha Nagar, Peerzadiguda, Sai Residency, Mallikarjuna Nagar, Boduppal, Hyderabad, Telangana 500092, India",17.4070733,78.5936074,OPERATIONAL,place_id
701,"Pizza Hut - Chandanagar, Serilingampally",,500050,502032,No,Hyderabad,Telangana,,https://restaurants.pizzahut.co.in/pizza-hut-chandanagar-serilingampally-in-telangana-hyderabad-serilingampally-19678/Home,ChIJ78Mz2yqTyzsRFWSgTMPdXzU,17.507334,78.318377,"Pizza Hut | Chandanagar, Serilingampally","Plot no 14 & 14 A, Ameenpur Rd, Padmaja Nagar, Suraksha Colony, Bandam Kommu, Chanda Nagar, Serilingampalle (M), Hyderabad, Telangana 502032, India",17.507334,78.318377,OPERATIONAL,place_id
702,"Pizza Hut - Chintal Road, Hyderabad","Gr Flr, Rukmini Estates, Plot No 1 & 16, Main Road, Chinthal, Quthbullapur, Hyderabad, Telangana, India",500037,500037,Yes,Hyderabad,Telangana,084472 01821,https://restaurants.pizzahut.co.in/pizza-hut-ph-chintal-road-hyderabad-pizza-restaurant-quthbullapur-hyderabad-129605/Home,ChIJSSb7NIeRyzsRSptpqtxlSaQ,17.489894,78.4512639,"Pizza Hut | Chintal Road, Hyderabad","Gr Flr, Rukmini Estates, Plot No 1 & 16, Main Rd, Chinthal, Quthbullapur, Hyderabad, Telangana 500037, India",17.489894,78.4512639,OPERATIONAL,place_id
703,"Pizza Hut - DSL Virtue Mall Uppal, Hyderabad",,500039,500039,Yes,Hyderabad,Telangana,,https://restaurants.pizzahut.co.in/pizza-hut-ph-dsl-virtue-mall-uppal-pizza-restaurant-uppal-hyderabad-108231/Home,ChIJ0bwPV2-ZyzsRLX9b-aMXTEs,17.3995677,78.555249,"Pizza Hut | DSL Virtue Mall Uppal, Hyderabad","B1/1, B1/2, B2/B & B2, DSL Virtue Mall Ind Development Area, Ranga Reddy, Uppal Near Rajiv Gandhi Int Cricket Stadium, Survey Colony, IDA Uppal, Gaddi annaram, Hyderabad, Telangana 500039, India",17.3995677,78.555249,OPERATIONAL,place_id
704,"Pizza Hut - GSM Mall, Hyderabad","3rd Floor, Food Court, GSM Mall, Madinaguda, Opposite to My Home Jewel Apartments, Hyderabad, Telangana, India",500049,500049,Yes,Hyderabad,Telangana,086556 16123,https://restaurants.pizzahut.co.in/pizza-hut-madinaguda-pizza-restaurant-madinaguda-hyderabad-67014/Home,ChIJkduKuEeTyzsRN1Xqi-dun0U,17.4966508,78.3356551,"Pizza Hut | GSM Mall, Hyderabad","3rd Floor, Food Court, GSM Mall Madinaguda, opposite to My Home Jewels Apartments, ICRISAT Colony, Hyderabad, Miyapur, Telangana 500049, India",17.4966508,78.3356551,OPERATIONAL,place_id
705,"Pizza Hut - GVK One, Hyderabad","Cafe 6/3/251, 251/1 & 251/5/6/7, Banjara Hills, Hyderabad, Telangana, India",500034,500034,Yes,Hyderabad,Telangana,086556 16126,https://restaurants.pizzahut.co.in/pizza-hut-banjara-hills-pizza-takeaway-banjara-hills-hyderabad-44224/Home,ChIJba9rrtOXyzsRy-7B73HN7Fk,17.419456,78.4485393,"Pizza Hut | GVK One, Hyderabad","Cafe 6/3/251, 251/1 & 251/5, 6/7, Balapur Basthi, Banjara Hills, Hyderabad, Telangana 500034, India",17.419456,78.4485393,OPERATIONAL,place_id
706,"Pizza Hut - Gachi Bowli, Hyderabad","PN 126, Vinayak Nagar, Gachibowli, Opposite Himgiri Hospital, Hyderabad, Telangana, India",500032,500032,Yes,Hyderabad,Telangana,089290 77607,https://restaurants.pizzahut.co.in/pizza-hut-gachibowli-pizza-delivery-gachibowli-hyderabad-1331/Home,ChIJ_yMnAZWTyzsRzwYqRq1BYoA,17.4416308,78.3580397,"Pizza Hut | Gachi Bowli, Hyderabad","PN 126, opposite Himgiri Hospital, Vinayak Nagar, Indira Nagar, Gachibowli, Hyderabad, Telangana 500032, India",17.4416308,78.35803969999999,OPERATIONAL,place_id
707,"Pizza Hut - Gudimalkapur, Hyderabad","Inner Ring Road, Noor Ghat, Gudi Malkapur, Mehdipatnam, Hyderabad, Telangana, India",500028,500006,No,Hyderabad,Telangana,085108 40796,https://restaurants.pizzahut.co.in/pizza-hut-ph-gudimalkapur-mehdipatnam-pizzerias-mehdipatnam-hyderabad-235129/Home,ChIJYblYg4yXyzsRsy6jIMFvtIc,17.3876072,78.430296,"Pizza Hut | Gudimalkapur, Hyderabad","Inner Ring Rd, Noor Ghat, Gudi Malkapur, Gudimalkapur, Hyderabad, Telangana 500006, India",17.3876072,78.430296,OPERATIONAL,place_id
708,"Pizza Hut - Himayath Nagar, Hyderabad","No 3/6/269/G3 to G5 & G8, Gowlikar House, Narayanguda Road, Himayatnagar, Near AP State Housing Board, Hyderabad, Telangana, India",500029,500029,Yes,Hyderabad,Telangana,084473 18285,https://restaurants.pizzahut.co.in/pizza-hut-ph-himayatnagar-hyderabad-pizza-restaurant-himayatnagar-hyderabad-128720/Home,ChIJl-rhu8aZyzsR2v9vUlUPl2k,17.3988506,78.4852961,"Pizza Hut | Himayath Nagar, Hyderabad","G3 to G5 & G8, Gowlikar house, No 3/6/269, Narayanguda Rd, near AP State Housing Board, AP State Housing Board, Himayatnagar, Hyderabad, Telangana 500029, India",17.3988506,78.4852961,OPERATIONAL,place_id
709,"Pizza Hut - Jubilee Hills, Hyderabad","No 2, Plot No 120, Divya Sai Enclave, HN 8/2/293/82/A/23, Rd No 5, Jubilee Hills, Hyderabad, Telangana, India",500033,500033,Yes,Hyderabad,Telangana,070650 12929,https://restaurants.pizzahut.co.in/pizza-hut-ph-jubilee-hills-hyderabad-pizza-restaurant-jubilee-hills-hyderabad-121156/Home,ChIJa9v31neRyzsRhFYAb9Sj1ds,17.4309161,78.421091,"Pizza Hut | Jubilee Hills, Hyderabad","No 2, Plot No 120, Divya Sai Enclave HN 8/2/293/82, A/23, Road Number 5, Women's Welfare Housing Society, Jubilee Hills, Hyderabad, Telangana 500033, India",17.4309161,78.42109099999999,OPERATIONAL,place_id
710,"Pizza Hut - KPHB Metro Station, Hyderabad","Concourse Level, KPHB Metro Station, Kukatpally, Hyderabad, Telangana, India",500072,500072,Yes,Hyderabad,Telangana,098731 43978,https://restaurants.pizzahut.co.in/pizza-hut-ph-kphb-metro-station-hyderabad-pizza-restaurant-kukatpally-hyderabad-130522/Home,ChIJOUn7kAKRyzsRQ2RfFUHzfTw,17.4942921,78.4017584,"Pizza Hut | KPHB Metro Station, Hyderabad","Concourse Level, KPHB Metro Station, Hyderabad, Bhagya Nagar Colony, Kukatpally, Hyderabad, Telangana 500072, India",17.4942921,78.40175839999999,OPERATIONAL,place_id
711,"Pizza Hut - Kachiguda, Hyderabad","Shop No 03, Gr Flr, Ganeriwal Complex, Kachiguda Station Road, Opposite Kumar Theater, Hyderabad, Telangana, India",500027,500027,Yes,Hyderabad,Telangana,098992 71564,https://restaurants.pizzahut.co.in/pizza-hut-ph-kachiguda-hyderabad-pizza-restaurant-kachiguda-station-road-hyderabad-130360/Home,ChIJzS28ylWZyzsRD3X9iv2NwzI,17.3889076,78.4970596,"Pizza Hut | Kachiguda, Hyderabad","Shop No 03, Gr Flr, Ganeriwal Complex, Kachiguda Station Rd, opposite Kumar Theater, Railway Quarters, Kachiguda, Hyderabad, Telangana 500027, India",17.3889076,78.4970596,OPERATIONAL,place_id
712,"Pizza Hut - Karmanghat, Hyderabad","D No 10/1/74/8/2, Thapovan Colony, Sai Nagar,Champapet Rd,Saroor Nagar East, Karmanghat, Hyderabad, Telangana, India",500079,500035,No,Hyderabad,Telangana,098992 93750,https://restaurants.pizzahut.co.in/pizza-hut-ph-karmanghat-hyderabad-pizza-restaurant-saroor-nagar-east-hyderabad-110317/Home,ChIJ7fO-R8uZyzsRIu-qUIIiqQE,17.3449246,78.5293284,"Pizza Hut | Karmanghat, Hyderabad","D, 10-1-151/1, Champapet Rd, Thapovan Colony, Sai Nagar, Saroor Nagar East, Kharmanghat, Hyderabad, Telangana 500035, India",17.3449246,78.5293284,OPERATIONAL,place_id
713,"Pizza Hut - Kompally, Hyderabad","Survey No, NCL Habitats, 95/1, near Tirupati Electronics, Kompally, Hyderabad, Telangana, India",500067,500067,Yes,Hyderabad,Telangana,086556 16114,https://restaurants.pizzahut.co.in/pizza-hut-kompally-pizza-restaurant-kompally-hyderabad-26832/Home,ChIJqWoE8kmbyzsR1Tkqj2c88ho,17.5156661,78.4808661,"Pizza Hut | Kompally, Hyderabad","Survey No, NCL Habitats, 95/1, near Tirupati Electronics, Bashirabad, Kompally, Hyderabad, Secunderabad, Telangana 500067, India",17.5156661,78.4808661,OPERATIONAL,place_id
714,"Pizza Hut - Kothapet Nagole Road, Hyderabad","SN 01, H No 11/7/143, Dayakar Reddy Bldg, Huda Colony,Saroor Nagar, Hyderabad, Telangana, India",500035,500060,No,Hyderabad,Telangana,098995 59120,https://restaurants.pizzahut.co.in/pizza-hut-ph-kothapet-nagole-road-pizza-restaurant-saroor-nagar-hyderabad-121886/Home,ChIJQ0Ru4caZyzsRzgBnC_A-UBA,17.3707243,78.5403202,"Pizza Hut | Kothapet Nagole Road, Hyderabad","SN 01, H No 11, Dayakar Reddy Bldg, 7/143, Saroornagar, Huda Colony, Kothapet, Hyderabad, Telangana 500060, India",17.3707243,78.5403202,OPERATIONAL,place_id
715,"Pizza Hut - L&T Mall, Hyderabad","Sy 1,1/2,1/3,3/2,6/1 & 6/2, L&T Mall, Nagarjuna Hills, Next To Punjagutta Mall, Hyderabad, Telangana, India",500034,500082,No,Hyderabad,Telangana,086556 89166,https://restaurants.pizzahut.co.in/pizza-hut-nagarjuna-hills-pizza-restaurant-nagarjuna-hills-hyderabad-24826/Home,ChIJdaV7-MqQyzsRg8FIuRhxQGA,17.4293079,78.4501437,"Pizza Hut | L&T Mall, Hyderabad","Sy 1,1/2,1/3, 3/2, L&T Mall, 6/1 & 6/2, Mall, next to Punjagutta, Nagarjuna Hills, Punjagutta, Hyderabad, Telangana 500082, India",17.4293079,78.4501437,OPERATIONAL,place_id
716,"Pizza Hut - L&T Moosarambagh, Hyderabad","L5, 4th Floor, L&T Metro Rail Mal, Food Court, Moosarambagh, Hyderabad, Telangana, India",500036,500036,Yes,Hyderabad,Telangana,089299 64564,https://restaurants.pizzahut.co.in/pizza-hut-moosarambagh-pizza-restaurant-moosarambagh-hyderabad-81398/Home,ChIJv09Q5mWZyzsRJGIxnj1MRkU,17.3720491,78.5094893,"Pizza Hut | L&T Moosarambagh, Hyderabad","4th Floor, L&T Metro Rail Mal Food Court, L5, Moosarambagh, Andhra Colony, New Malakpet, Hyderabad, Telangana 500036, India",17.3720491,78.5094893,OPERATIONAL,place_id
717,"Pizza Hut - LB Nagar, Hyderabad","Plot No 67, Chandrapuri Colony, LB Nagar,Road No 4,Saroornagar, Hyderabad, Telangana, India",500074,500074,Yes,Hyderabad,Telangana,086556 16116,https://restaurants.pizzahut.co.in/pizza-hut-saroornagar-pizza-restaurant-saroornagar-hyderabad-67062/Home,ChIJRWJn252ZyzsRO6HDNGit3MY,17.3446494,78.5542629,"Pizza Hut | LB Nagar, Hyderabad","Plot No 67, Chandrapuri Colony, No 4, Saroor Nagar Rd, Saroornagar, Chandrapuri Colony, L. B. Nagar, Hyderabad, Telangana 500074, India",17.3446494,78.5542629,OPERATIONAL,place_id
718,"Pizza Hut - Level C, Hyderabad Airport","No 5, Aero Plaza, Level C, Parking Level, Rajiv Gandhi Intnl Airport, Shamshabad, Hyderabad, Telangana, India",501218,500108,No,Hyderabad,Telangana,090103 40446,https://restaurants.pizzahut.co.in/pizza-hut-ph-airport-hyderabad-pizza-restaurant-shamshabad-hyderabad-123074/Home,ChIJWYErluW7yzsRotSGuxlcOnM,17.2372031,78.4287577,"Pizza Hut | Level C, Hyderabad Airport","No 5, Level C, Parking Level, Rajiv Gandhi International Airport, Aero Plaza, Airport, Shamshabad, Hyderabad, Gollapalle Khurd, Telangana 500108, India",17.2372031,78.42875769999999,OPERATIONAL,place_id
719,"Pizza Hut - Madhapur, Hyderabad","No 198/6/51, next to Airtel customer service, Arunodaya Colony, Hyderabad, Telangana, India",500081,500081,Yes,Hyderabad,Telangana,086556 16115,https://restaurants.pizzahut.co.in/pizza-hut-arunodaya-colony-pizza-restaurant-arunodaya-colony-hyderabad-1169/Home,ChIJGdQ-dmCRyzsRk0PcSzldEhE,17.4455881,78.3859872,"Pizza Hut | Madhapur, Hyderabad","No 198/6/51, next to Airtel customer service, Arunodaya Colony, Silicon Valley, Madhapur, Hyderabad, Telangana 500081, India",17.4455881,78.3859872,OPERATIONAL,place_id
720,"Pizza Hut - Malkajgiri, Hyderabad",,500057,500047,No,Hyderabad,Telangana,,https://restaurants.pizzahut.co.in/pizza-hut-ph-malkajgiri-pizza-restaurant-malkajgiri-hyderabad-125770/Home,ChIJ4-N1k0SbyzsRQhZwEfPVQYk,17.4584239,78.5418353,"Pizza Hut | Malkajgiri, Hyderabad","No 24/88/46, Syeds Manzil Plot No 2, Lalwani Nagar, East Anandbagh, Ananatha Saraswathi Nagar, Malkajgiri, Hyderabad, Secunderabad, Telangana 500047, India",17.4584239,78.54183530000002,OPERATIONAL,place_id
721,"Pizza Hut - Miyapur, Hyderabad","Jayabharthis Kalpana, Mumbai Road, Miyapur, Hyderabad, Telangana, India",500049,500049,Yes,Hyderabad,Telangana,098992 72448,https://restaurants.pizzahut.co.in/pizza-hut-miyapur-pizza-restaurant-miyapur-hyderabad-1328/Home,ChIJQ5NB5GuSyzsR0RnWXuG0BWw,17.4949793,78.3564669,"Pizza Hut | Miyapur, Hyderabad","Jayabharthis Kalpana, Mumbai Road, Nandini Nagar, Ambedkar Nagar, Hafeezpet, Miyapur, Hyderabad, Telangana 500049, India",17.4949793,78.3564669,OPERATIONAL,place_id
